Path	Sample Name	Tissue Category	Phenotype	Cell ID	Total Cells	Tissue Category Area (pixels)	Cell Density (per megapixel)	Cell X Position	Cell Y Position	Process Region ID	Distance from Process Region Edge (pixels)	Category Region ID	Distance from Tissue Category Edge (pixels)	Nucleus Area (pixels)	Nucleus Area (percent)	Nucleus Compactness	Nucleus Minor Axis	Nucleus Major Axis	Nucleus Axis Ratio	"Nucleus DAPI (DAPI) Min (Normalized Counts, Total Weighting)"	"Nucleus DAPI (DAPI) Mean (Normalized Counts, Total Weighting)"	"Nucleus DAPI (DAPI) Max (Normalized Counts, Total Weighting)"	"Nucleus DAPI (DAPI) Std Dev (Normalized Counts, Total Weighting)"	"Nucleus DAPI (DAPI) Total (Normalized Counts, Total Weighting)"	"Nucleus CD4 (Opal 520) Min (Normalized Counts, Total Weighting)"	"Nucleus CD4 (Opal 520) Mean (Normalized Counts, Total Weighting)"	"Nucleus CD4 (Opal 520) Max (Normalized Counts, Total Weighting)"	"Nucleus CD4 (Opal 520) Std Dev (Normalized Counts, Total Weighting)"	"Nucleus CD4 (Opal 520) Total (Normalized Counts, Total Weighting)"	"Nucleus CD20 (Opal 540) Min (Normalized Counts, Total Weighting)"	"Nucleus CD20 (Opal 540) Mean (Normalized Counts, Total Weighting)"	"Nucleus CD20 (Opal 540) Max (Normalized Counts, Total Weighting)"	"Nucleus CD20 (Opal 540) Std Dev (Normalized Counts, Total Weighting)"	"Nucleus CD20 (Opal 540) Total (Normalized Counts, Total Weighting)"	"Nucleus CD8 (Opal 570) Min (Normalized Counts, Total Weighting)"	"Nucleus CD8 (Opal 570) Mean (Normalized Counts, Total Weighting)"	"Nucleus CD8 (Opal 570) Max (Normalized Counts, Total Weighting)"	"Nucleus CD8 (Opal 570) Std Dev (Normalized Counts, Total Weighting)"	"Nucleus CD8 (Opal 570) Total (Normalized Counts, Total Weighting)"	"Nucleus FoxP3 (Opal 620) Min (Normalized Counts, Total Weighting)"	"Nucleus FoxP3 (Opal 620) Mean (Normalized Counts, Total Weighting)"	"Nucleus FoxP3 (Opal 620) Max (Normalized Counts, Total Weighting)"	"Nucleus FoxP3 (Opal 620) Std Dev (Normalized Counts, Total Weighting)"	"Nucleus FoxP3 (Opal 620) Total (Normalized Counts, Total Weighting)"	"Nucleus CD68 (Opal 650) Min (Normalized Counts, Total Weighting)"	"Nucleus CD68 (Opal 650) Mean (Normalized Counts, Total Weighting)"	"Nucleus CD68 (Opal 650) Max (Normalized Counts, Total Weighting)"	"Nucleus CD68 (Opal 650) Std Dev (Normalized Counts, Total Weighting)"	"Nucleus CD68 (Opal 650) Total (Normalized Counts, Total Weighting)"	"Nucleus PanCK (Opal 690) Min (Normalized Counts, Total Weighting)"	"Nucleus PanCK (Opal 690) Mean (Normalized Counts, Total Weighting)"	"Nucleus PanCK (Opal 690) Max (Normalized Counts, Total Weighting)"	"Nucleus PanCK (Opal 690) Std Dev (Normalized Counts, Total Weighting)"	"Nucleus PanCK (Opal 690) Total (Normalized Counts, Total Weighting)"	"Nucleus Autofluorescence Min (Normalized Counts, Total Weighting)"	"Nucleus Autofluorescence Mean (Normalized Counts, Total Weighting)"	"Nucleus Autofluorescence Max (Normalized Counts, Total Weighting)"	"Nucleus Autofluorescence Std Dev (Normalized Counts, Total Weighting)"	"Nucleus Autofluorescence Total (Normalized Counts, Total Weighting)"	Lab ID	Slide ID	TMA Sector	TMA Row	TMA Column	TMA Field	Confidence	inForm 2.4.6781.17769
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[16494,60625].im3"	All	CD4	all	20	2628288	7.61							1534	0.50%					0	4.214	13.372	1.51	6463.987	1.293	6.673	17.285	1.278	10236.94	0	8.541	28.089	4.463	13102.184	0	0.015	0.631	0.051	23.277	0	0.073	0.812	0.059	111.97	0	0.049	5.508	0.337	74.443	0	0.02	1.233	0.086	30.969	2.675	8.061	15.494	1.689	12365.405		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[16494,60625].im3"	All	CD8	all	53	2628288	20.2							5041	0.26%					0.247	5.942	17.854	1.918	29955.941	0	0.194	5.015	0.592	977.315	0	0.445	5.685	0.318	2243.874	0	0.897	8.133	0.314	4521.873	0	0.156	3.433	0.137	786.256	0	0.013	1.947	0.115	66.174	0	0.027	1.295	0.073	137.687	0.552	6.561	14.48	1.138	33072.912		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[16494,60625].im3"	All	FoxP3	all	47	2628288	17.9							4029	0.21%					0	4.157	22.786	2.29	16748.981	0	0.37	6.118	0.452	1489.499	0	0.448	14.514	0.698	1805.553	0	0.12	1.091	0.099	483.269	0	1.337	16.178	2.371	5386.634	0	0.017	5.01	0.051	67.468	0	0.191	7.473	0.611	768.237	0	6.85	21.584	1.698	27598.262		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[16494,60625].im3"	All	others	all	1732	2628288	658.98							183868	9.38%					0	4.062	22.2	2.079	746866.27	0	0.138	7.808	0.258	25397.002	0	0.482	25.715	1.189	88675.019	0	0.076	4.183	0.147	14058.233	0	0.068	4.847	0.108	12459.495	0	0.123	24.518	0.593	22621.022	0	3.324	44.541	4.932	611120.624	0	6.125	22.712	1.484	1126164.873		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[16494,60625].im3"	All	Treg	all	289	2628288	110							24955	1.27%					0	4.648	20.098	1.998	115999.601	0	1.619	18.127	1.569	40394.46	0	4.406	37.882	4.311	109939.283	0	0.033	3.04	0.061	818.07	0	0.442	17.641	1.124	11031.137	0	0.206	11.896	0.626	5129.697	0	0.087	6.907	0.203	2161.33	0	6.739	20.516	1.575	168182.198		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[16494,60625].im3"	All	All	all	4148	2628288	1578.2							421874	21.52%					0	4.301	22.786	1.835	1814288.031	0	0.621	22.561	1.279	261800.748	0	8.311	54.789	8.828	3506383.667	0	0.048	8.133	0.162	20338.059	0	0.101	17.641	0.427	42448.327	0	0.133	24.518	0.48	55984.071	0	1.472	44.541	3.305	621149.821	0	7.405	40.09	2.046	3124039.571		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Strama	CD20	all	218	2476352	88.03							20538	0.83%					0	4.381	18.635	1.8	89973.1	0	0.54	13.625	0.886	11086.495	0	12.289	59.88	7.034	252383.822	0	0.022	5.532	0.067	442.487	0	0.057	1.886	0.086	1172.692	0	0.133	10.637	0.456	2729.872	0	0.048	2.522	0.1	993.537	0	7.024	20.639	1.749	144258.259		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Strama	CD4	all	32	2476352	12.9							2619	0.11%					0.322	6.03	22.063	1.753	15792.166	0.399	5.332	24.331	1.857	13964.296	0	0.676	30.506	2.426	1769.625	0	0.062	1.164	0.057	162.379	0	0.027	0.59	0.041	71.845	0	0.097	3.806	0.188	253.01	0	0.047	1.19	0.053	123.207	0.864	7.173	15.5	1.25	18785.749		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Strama	CD68	all	3	2476352	1.2							344	0.01%					0.262	2.85	8.873	1.774	980.285	0	0.482	2.708	0.176	165.769	0	0.966	14.705	1.061	332.169	0	0.002	0.263	0.002	0.789	0	0.643	2.869	0.35	221.249	0	5.156	22.668	2.611	1773.7	0	1.155	5.58	0.748	397.356	2.697	6.519	16.33	1.299	2242.664		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Strama	CD8	all	144	2476352	58.15							18485	0.75%					0.159	5.916	18.527	1.574	109362.733	0	0.123	7.263	0.372	2282.256	0	0.541	27.316	1.164	10005.371	0	0.932	10.317	0.672	17231.684	0	0.088	2.464	0.1	1627.532	0	0.045	13.941	0.259	837.999	0	0.04	3.356	0.071	732.931	0	5.889	15.513	0.979	108850.517		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Strama	FoxP3	all	45	2476352	18.2							3980	0.16%					0	4.238	14.987	1.632	16866.95	0	0.747	6.902	0.634	2972.216	0	0.185	5.715	0.296	736.348	0	0.094	3.426	0.243	375.905	0	1.482	15.665	2.188	5897.658	0	0.282	16.456	1.125	1121.696	0	0.191	4.04	0.321	759.064	0	5.878	14.712	1.068	23393.385		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Strama	others	all	3343	2476352	1350							382425	15.44%					0	4.197	22.784	1.877	1604957.004	0	0.117	15.098	0.371	44747.091	0	0.225	30.182	0.791	86201.521	0	0.081	4.405	0.168	31053.994	0	0.035	2.486	0.065	13393.035	0	0.1	19.704	0.397	38086.511	0	0.084	7.93	0.195	32011.718	0	5.26	22.383	1.132	2011562.691		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Strama	Treg	all	71	2476352	28.7							6652	0.27%					0	4.927	21.447	2.222	32776.36	0	2.439	14.198	1.254	16226.027	0	2.059	25.966	3.803	13693.892	0	0.041	5.608	0.132	269.992	0	1.18	14.652	1.892	7847.598	0	0.407	12.809	0.824	2710.562	0	0.181	3.181	0.233	1204.108	0	6.075	17.656	1.216	40410.941		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Strama	All	all	3919	2476352	1582.6							437825	17.68%					0	4.299	22.784	1.897	1882300.061	0	0.21	24.331	0.751	92014.333	0	0.843	59.88	3.527	369154.582	0	0.114	10.317	0.299	49956.076	0	0.07	15.665	0.388	30552.213	0	0.109	22.668	0.453	47694.858	0	0.083	7.93	0.193	36343.46	0	5.402	22.383	1.251	2364939.057		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Tumor	CD20	all	0	93440	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Tumor	CD4	all	0	93440	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Tumor	CD68	all	0	93440	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Tumor	CD8	all	0	93440	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Tumor	FoxP3	all	0	93440	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Tumor	others	all	150	93440	1605							29136	31.18%					0.172	3.099	12.856	1.308	90278.217	0	0.16	1.152	0.144	4655.561	0	0.033	0.732	0.027	960.102	0	0.002	0.377	0.002	68.623	0	0.004	0.632	0.026	113.242	0	0.018	4.456	0.144	513.517	0.576	13.872	34.504	5.946	404161.333	0.756	5.208	12.734	0.978	151729.141		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Tumor	Treg	all	0	93440	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Tumor	All	all	155	93440	1659							29413	31.48%					0.172	3.095	12.856	1.315	91029.412	0	0.161	1.152	0.146	4721.134	0	0.033	0.732	0.027	972.776	0	0.002	0.377	0.002	69.808	0	0.004	0.632	0.025	113.5	0	0.017	4.456	0.142	513.531	0.576	13.883	34.504	5.929	408343.769	0.756	5.205	12.734	0.974	153100.532		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Empty	CD20	all	0	9856	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Empty	CD4	all	0	9856	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Empty	CD68	all	0	9856	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Empty	CD8	all	0	9856	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Empty	FoxP3	all	0	9856	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Empty	others	all	0	9856	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Empty	Treg	all	0	9856	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Empty	All	all	0	9856	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Strama2	CD20	all	165	48640	3392							18459	37.95%					0	3.904	17.396	1.511	72056.247	0	0.633	11.904	1.216	11690.374	0.511	15.598	47.876	7.104	287916.642	0	0.007	3.287	0.028	137.071	0	0.097	1.843	0.116	1789.825	0	0.405	12.788	0.529	7475.122	0	0.102	3.164	0.119	1886.505	0	7.839	19.691	1.786	144706.609		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Strama2	CD4	all	0	48640	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Strama2	CD68	all	1	48640	21							158	0.32%					0.023	2.221	5.245	#N/A	350.892	0	0.432	2.365	#N/A	68.294	0.013	1.415	4.937	#N/A	223.637	0	0.002	0.342	#N/A	0.342	0.137	0.786	1.672	#N/A	124.257	0.631	5.471	12.246	#N/A	864.363	0.001	1.117	2.906	#N/A	176.455	1.633	5.612	8.893	#N/A	886.659		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Strama2	CD8	all	1	48640	21							57	0.12%					0.765	3.429	5.863	#N/A	195.453	0	0.137	1.022	#N/A	7.783	1.163	4.025	10.06	#N/A	229.397	0	2.531	5.393	#N/A	144.244	0.153	0.622	1.255	#N/A	35.482	0	0.344	1.299	#N/A	19.59	0	0.24	0.906	#N/A	13.701	3.334	5.175	7.491	#N/A	294.992		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Strama2	FoxP3	all	0	48640	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Strama2	others	all	6	48640	120							821	1.69%					0	4.428	10.683	1.548	3635.437	0	0.113	1.68	0.06	92.858	0	3.263	18.219	1.37	2678.63	0	0.01	0.461	0.01	8.161	0	0.148	1.58	0.16	121.206	0	0.865	12.408	1.282	709.775	0	0.26	3.168	0.27	213.851	0.878	6.109	12.439	0.758	5015.64		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Strama2	Treg	all	1	48640	21							210	0.43%					1.112	4.102	7.113	#N/A	861.475	0	0.666	2.764	#N/A	139.927	0.328	3.887	24.101	#N/A	816.264	0	0.007	0.448	#N/A	1.471	0	0.274	0.792	#N/A	57.482	0.502	1.717	5.459	#N/A	360.653	0	0.318	1.153	#N/A	66.836	3.828	7.141	10.771	#N/A	1499.675		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	Strama2	All	all	174	48640	3577							19705	40.51%					0	3.913	17.396	1.5	77099.504	0	0.609	11.904	1.189	11999.236	0	14.812	47.876	7.548	291864.57	0	0.015	5.393	0.193	291.289	0	0.108	1.843	0.136	2128.252	0	0.479	12.788	0.702	9429.504	0	0.12	3.168	0.153	2357.349	0	7.734	19.691	1.802	152403.575		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	All	CD20	all	383	2628288	145.7							38997	1.57%					0	4.155	18.635	1.69	162029.347	0	0.584	13.625	1.041	22776.868	0	13.855	59.88	7.284	540300.463	0	0.015	5.532	0.054	579.558	0	0.076	1.886	0.101	2962.518	0	0.262	12.788	0.503	10204.994	0	0.074	3.164	0.11	2880.042	0	7.41	20.639	1.828	288964.868		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	All	CD4	all	32	2628288	12.2							2619	0.11%					0.322	6.03	22.063	1.753	15792.166	0.399	5.332	24.331	1.857	13964.296	0	0.676	30.506	2.426	1769.625	0	0.062	1.164	0.057	162.379	0	0.027	0.59	0.041	71.845	0	0.097	3.806	0.188	253.01	0	0.047	1.19	0.053	123.207	0.864	7.173	15.5	1.25	18785.749		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	All	CD68	all	4	2628288	1.5							502	0.02%					0.023	2.652	8.873	1.525	1331.177	0	0.466	2.708	0.144	234.063	0	1.107	14.705	0.952	555.807	0	0.002	0.342	0.002	1.132	0	0.688	2.869	0.291	345.506	0	5.255	22.668	2.137	2638.064	0	1.143	5.58	0.619	573.811	1.633	6.234	16.33	1.25	3129.323		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	All	CD8	all	145	2628288	55.17							18542	0.75%					0.159	5.909	18.527	1.582	109558.185	0	0.124	7.263	0.371	2290.039	0	0.552	27.316	1.197	10234.768	0	0.937	10.317	0.68	17375.928	0	0.09	2.464	0.108	1663.014	0	0.046	13.941	0.26	857.589	0	0.04	3.356	0.073	746.633	0	5.886	15.513	0.978	109145.508		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	All	FoxP3	all	45	2628288	17.1							3980	0.16%					0	4.238	14.987	1.632	16866.95	0	0.747	6.902	0.634	2972.216	0	0.185	5.715	0.296	736.348	0	0.094	3.426	0.243	375.905	0	1.482	15.665	2.188	5897.658	0	0.282	16.456	1.125	1121.696	0	0.191	4.04	0.321	759.064	0	5.878	14.712	1.068	23393.385		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	All	others	all	3499	2628288	1331.3							412382	16.65%					0	4.12	22.784	1.866	1698870.658	0	0.12	15.098	0.364	49495.51	0	0.218	30.182	0.786	89840.252	0	0.075	4.405	0.165	31130.778	0	0.033	2.486	0.064	13627.483	0	0.095	19.704	0.395	39309.803	0	1.058	34.504	3.055	436386.902	0	5.258	22.383	1.125	2168307.472		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	All	Treg	all	72	2628288	27.4							6862	0.28%					0	4.902	21.447	2.207	33637.835	0	2.385	14.198	1.26	16365.954	0	2.115	25.966	3.78	14510.156	0	0.04	5.608	0.131	271.463	0	1.152	14.652	1.881	7905.08	0	0.448	12.809	0.835	3071.215	0	0.185	3.181	0.233	1270.944	0	6.108	17.656	1.216	41910.616		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[18223,60651].im3"	All	All	all	4248	2628288	1616.3							486943	19.66%					0	4.211	22.784	1.877	2050428.977	0	0.223	24.331	0.765	108734.703	0	1.359	59.88	4.761	661991.928	0	0.103	10.317	0.291	50317.173	0	0.067	15.665	0.374	32793.965	0	0.118	22.668	0.463	57637.893	0	0.918	34.504	2.831	447044.578	0	5.484	22.383	1.357	2670443.164		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[19165,61464].im3"	Strama	CD20	all	43	1914432	22.5							3503	0.18%					0	4.735	21.029	2.204	16586.729	0	0.822	14.525	1.497	2880.891	0	10.832	47.2	6.911	37942.833	0	0.075	3.552	0.143	261.567	0	0.055	1.277	0.096	194.298	0	0.121	4.896	0.22	424.006	0	0.356	2.935	0.327	1246.5	1.561	7.602	18.64	1.759	26631.4		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[19165,61464].im3"	Strama	CD4	all	24	1914432	12.5							1762	0.09%					0	5.746	18.079	1.986	10124.79	0.356	5.152	13.987	1.14	9077.312	0	0.096	6.125	0.312	169.542	0	0.055	2.465	0.057	96.891	0	0.082	1.7	0.185	144.099	0	0.157	5.958	0.325	277.385	0	0.492	3.379	0.355	866.073	1.255	6.597	17.143	1.334	11624.609		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[19165,61464].im3"	Strama	CD68	all	8	1914432	4.2							933	0.05%					0.52	3.625	11.151	1.532	3381.921	0	0.395	3.787	0.333	368.821	0	0.817	30.008	0.869	762.212	0	0.005	0.193	0.004	4.313	0	0.614	3.395	0.383	572.835	0	5.035	27.056	2.912	4698.053	0	2.06	9.762	0.911	1922.203	0.985	5.538	13.304	0.735	5166.811		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[19165,61464].im3"	Strama	CD8	all	40	1914432	20.9							4009	0.21%					0.132	5.966	17.667	1.277	23917.896	0	0.353	9.326	0.769	1416.974	0	0.348	28.063	0.917	1393.816	0	0.997	7.352	0.768	3996.246	0	0.132	5.143	0.254	530.399	0	0.135	6.281	0.236	540.153	0	0.583	3.997	0.405	2337.839	0	5.951	14.201	0.98	23858.984		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[19165,61464].im3"	Strama	FoxP3	all	48	1914432	25.1							3812	0.20%					0.088	5.341	16.635	1.913	20360.219	0	0.787	5.921	0.679	3001.063	0	0.057	3.966	0.184	215.813	0	0.029	2.24	0.081	111.57	0	1.679	19.313	2.702	6400.706	0	0.031	2.383	0.084	118.758	0	0.531	11.854	0.762	2025.25	0	6.561	17.504	1.51	25011.516		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[19165,61464].im3"	Strama	others	all	2794	1914432	1459.4							282239	14.74%					0	3.999	23.331	1.889	1128716.093	0	0.099	13.014	0.375	28073.776	0	0.048	25.25	0.265	13415.267	0	0.031	3.405	0.103	8736.081	0	0.024	5.53	0.068	6870	0	0.119	21.955	0.485	33565.06	0	0.415	20.287	0.435	116999.317	0	4.951	18.205	1.036	1397307.827		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[19165,61464].im3"	Strama	Treg	all	50	1914432	26.1							4569	0.24%					0.212	5.472	18.22	2.199	25000.97	0	2.286	13.764	1.137	10446.535	0	0.199	20.742	1.16	909.51	0	0.037	4.2	0.089	170.161	0	3.334	23.717	3.266	15231.875	0	0.241	9.822	0.731	1102.993	0	0.893	6.94	0.667	4079.049	0	6.114	17.832	1.53	27934.919		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[19165,61464].im3"	Strama	All	all	3039	1914432	1587.4							302192	15.78%					0	4.082	23.331	1.921	1233639.42	0	0.184	14.525	0.724	55510.843	0	0.181	47.2	1.602	54835.46	0	0.045	7.352	0.19	13486.951	0	0.099	23.717	0.66	29986.511	0	0.136	27.056	0.575	41097.521	0	0.431	20.287	0.462	130224.088	0	5.045	18.64	1.145	1524502.805		14-37148	0	0	0	0		
E:\20190105 UC 2ed\UC 2ed\14-37148\Scan1\MSI	"14-37148_[19165,61464].im3"	Tumor	CD20	all	0	712320	0							0	0.00%					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14-37148	0	0	0	0		
